,edges,metagrad
345,199648,7.442738569807261e-05
346,119516,7.438554166583344e-05
347,34598,7.429029210470617e-05
348,169489,7.42673801141791e-05
349,191034,7.425831427099183e-05
350,54326,7.417653250740841e-05
351,26549,7.417261804221198e-05
352,193830,7.413347339024767e-05
353,193662,7.411215483443812e-05
354,123242,7.409192039631307e-05
355,165461,7.398275920422748e-05
356,150324,7.388254744000733e-05
357,17157,7.387050573015586e-05
358,62536,7.386090874206275e-05
359,5789,7.38502640160732e-05
360,96432,7.382873445749283e-05
361,59084,7.371885294560343e-05
362,185187,7.371554238488898e-05
363,61958,7.362097676377743e-05
364,98243,7.362603355431929e-05
365,194557,7.360892777796835e-05
366,32731,7.3597977461759e-05
367,29268,7.35824360162951e-05
368,99195,7.352419197559357e-05
369,156575,7.349580118898302e-05
370,138858,7.346942584263161e-05
371,175316,7.345898484345526e-05
372,113700,7.342886965489015e-05
373,78292,7.342705794144422e-05
374,164759,7.34084751456976e-05
375,161107,7.342877506744117e-05
376,57146,7.339464355027303e-05
377,128923,7.339484000112861e-05
378,28922,7.338177238125354e-05
379,166536,7.325209298869595e-05
380,141855,7.324141188291833e-05
381,122556,7.322178862523288e-05
382,91602,7.316823030123487e-05
383,77195,7.315923721762374e-05
384,40862,7.312185334740207e-05
385,48868,7.311611261684448e-05
386,182036,7.309021020773798e-05
387,107529,7.308588101295754e-05
388,197165,7.307928171940148e-05
389,153230,7.303882739506662e-05
390,83717,7.296691910596564e-05
391,173419,7.29657695046626e-05
392,45044,7.295016257558018e-05
393,61158,7.292148075066507e-05
394,56526,7.280691352207214e-05
395,133540,7.278450357262045e-05
396,114016,7.276833639480174e-05
397,56977,7.27650331100449e-05
398,30206,7.274630479514599e-05
399,34463,7.278972771018744e-05
400,69750,7.274542440427467e-05
401,152259,7.273937808349729e-05
402,93974,7.261651626322418e-05
403,104837,7.256961544044316e-05
404,15701,7.25515274098143e-05
405,153450,7.254299271153286e-05
406,89704,7.247556641232222e-05
407,156490,7.246022869367152e-05
408,144131,7.245247979881242e-05
409,182694,7.244331936817616e-05
410,42592,7.240965351229534e-05
411,159415,7.234680379042402e-05
412,30576,7.232805364765227e-05
413,126978,7.232205098262057e-05
414,108801,7.226667366921902e-05
415,44704,7.22469121683389e-05
416,167247,7.218445534817874e-05
417,2430,7.216993253678083e-05
418,76888,7.211283082142472e-05
419,190523,7.208162423921749e-05
420,23227,7.203652057796717e-05
421,198879,7.19608215149492e-05
422,109888,7.195970829343423e-05
423,192089,7.193505007307976e-05
424,131749,7.190532051026821e-05
425,72160,7.185923459473997e-05
426,90746,7.187948358478025e-05
427,63627,7.184322021203116e-05
428,65932,7.181343244155869e-05
429,106433,7.17673683539033e-05
430,174169,7.173066114773974e-05
431,93387,7.172508048824966e-05
432,14773,7.164434646256268e-05
433,117514,7.162704423535615e-05
434,18759,7.162759720813483e-05
435,46985,7.15459682396613e-05
436,109049,7.153878686949611e-05
437,134835,7.152795296860859e-05
438,26345,7.147471478674561e-05
439,130708,7.146177813410759e-05
440,40275,7.141700916690752e-05
441,179816,7.141470268834382e-05
442,156206,7.128029392333701e-05
443,34243,7.121652743080631e-05
444,119394,7.121883390937e-05
445,165259,7.119221845641732e-05
446,141609,7.118050416465849e-05
447,115387,7.117621134966612e-05
448,70105,7.11834873072803e-05
449,70337,7.113576430128887e-05
450,71133,7.112278399290517e-05
451,118099,7.11173124727793e-05
452,146905,7.100745278876275e-05
453,41773,7.097588968463242e-05
454,44436,7.096394983818755e-05
455,10556,7.093972817528993e-05
456,61749,7.09165760781616e-05
457,35939,7.090779399732128e-05
458,33870,7.089450809871778e-05
459,10978,7.088056008797139e-05
460,7157,7.08112638676539e-05
461,76402,7.079891656758264e-05
462,79947,7.079725037328899e-05
463,190010,7.07957660779357e-05
464,15044,7.092289888532832e-05
465,43363,7.071292930049822e-05
466,102387,7.069431740092114e-05
467,92702,7.065909449011087e-05
468,1071,7.066096441121772e-05
469,159837,7.064566307235509e-05
470,162554,7.061223004711792e-05
471,151961,7.060214556986466e-05
472,77275,7.057450420688838e-05
473,115746,7.052702858345583e-05
474,56454,7.049894338706508e-05
475,157861,7.033388101262972e-05
476,141865,7.025193917797878e-05
477,122883,7.024010119494051e-05
478,6328,7.022308273008093e-05
479,157563,7.014752918621525e-05
480,83161,7.011565321590751e-05
481,146794,7.00710152159445e-05
482,163125,7.00173040968366e-05
483,105919,6.99511801940389e-05
484,174854,6.990312249399722e-05
485,94409,6.983615458011627e-05
486,187966,6.980777834542096e-05
487,184531,6.980490434216335e-05
488,49780,6.979150930419564e-05
489,101162,6.975933501962572e-05
490,115549,6.975738506298512e-05
491,55957,6.975344149395823e-05
492,93544,6.974115967750549e-05
493,43888,6.971203401917592e-05
494,43635,6.965469947317615e-05
495,62462,6.951354589546099e-05
496,59717,6.95146809448488e-05
497,190542,6.94994450896047e-05
498,5197,6.949653470655903e-05
499,45406,6.945207132957876e-05
500,91971,6.943733023945242e-05
501,156263,6.943607877474278e-05
502,166835,6.94258269504644e-05
503,66159,6.942062464077026e-05
504,88271,6.940543244127184e-05
505,113401,6.937835860298946e-05
506,37886,6.933694385224953e-05
507,132501,6.930571544216946e-05
508,25411,6.930915697012097e-05
509,123175,6.928473158041015e-05
510,23557,6.928225047886372e-05
511,105568,6.927704816916957e-05
512,82868,6.926385685801506e-05
513,86976,6.920042505953461e-05
514,104893,6.918439612491056e-05
515,188695,6.916349957464263e-05
516,103816,6.910610682098195e-05
517,153226,6.904273323016241e-05
518,25081,6.903507164679468e-05
519,168606,6.903227040311322e-05
520,83059,6.900610605953261e-05
521,60848,6.899241270730272e-05
522,2352,6.903058238094673e-05
523,126758,6.904411566210911e-05
524,23815,6.894011312397197e-05
525,18651,6.889068754389882e-05
526,110527,6.883679452585056e-05
527,135573,6.882652087369934e-05
528,71204,6.88248619553633e-05
529,101802,6.877854320919141e-05
530,52754,6.877847772557288e-05
531,175986,6.87638166709803e-05
532,57394,6.876197585370392e-05
533,150721,6.871751975268126e-05
534,60908,6.872011726954952e-05
535,176490,6.869947537779808e-05
536,54821,6.871174991829321e-05
537,111536,6.869806384202093e-05
538,3373,6.861409201519564e-05
539,10719,6.857256084913388e-05
540,166986,6.856639083707705e-05
541,53944,6.852383376099169e-05
542,63916,6.851955549791455e-05
543,88401,6.847965414635837e-05
544,31060,6.843798473710194e-05
545,125070,6.843551818747073e-05
546,164954,6.840557762188837e-05
547,55694,6.839622074039653e-05
548,196714,6.837875116616488e-05
549,74591,6.835676322225481e-05
550,73201,6.835851672803983e-05
551,170473,6.834052328485996e-05
552,141916,6.826176831964403e-05
553,26613,6.825171294622123e-05
554,116802,6.819012196501717e-05
555,130688,6.817112443968654e-05
556,81946,6.815153028583154e-05
557,181965,6.807704630773515e-05
558,102629,6.806541932746768e-05
559,22884,6.801529525546357e-05
560,116660,6.796642992412671e-05
561,137109,6.79578588460572e-05
562,75112,6.795222725486383e-05
563,196978,6.794553337385878e-05
564,136375,6.794147338951007e-05
565,66525,6.794166984036565e-05
566,177983,6.791982013965026e-05
567,54065,6.79082513670437e-05
568,6707,6.788026075810194e-05
569,19643,6.787620077375323e-05
570,171881,6.781751289963722e-05
571,195656,6.781423144275323e-05
572,144225,6.774328358005732e-05
573,161983,6.772548658773303e-05
574,34905,6.766054139006883e-05
575,178313,6.762112025171518e-05
576,171358,6.761368422303349e-05
577,11468,6.76143026794307e-05
578,123285,6.761012627976015e-05
579,78595,6.760547694284469e-05
580,136600,6.759952520951629e-05
581,114298,6.758175004506484e-05
582,48965,6.758248491678387e-05
583,75699,6.755733920726925e-05
584,89768,6.753826164640486e-05
585,103978,6.751402543159202e-05
586,92094,6.751023465767503e-05
587,182836,6.752911576768383e-05
588,88410,6.749950262019411e-05
589,114506,6.749415479134768e-05
590,49394,6.747481529600918e-05
591,18219,6.743832636857405e-05
592,94166,6.745110295014456e-05
593,29660,6.741959805367514e-05
594,46167,6.742134428350255e-05
595,134376,6.737060175510123e-05
596,96063,6.73214890412055e-05
597,134574,6.731665780534968e-05
598,85271,6.731166649842635e-05
599,134896,6.730753375450149e-05
600,10711,6.730338645866141e-05
601,118859,6.728803418809548e-05
602,172670,6.727974687237293e-05
603,187769,6.727017171215266e-05
604,161009,6.766802835045382e-05
605,198378,6.724902777932584e-05
606,60373,6.719222437823191e-05
607,59208,6.718991789966822e-05
608,135843,6.718102667946368e-05
609,67032,6.715145718771964e-05
610,80771,6.711190508212894e-05
611,30724,6.70944937155582e-05
612,194015,6.706280692014843e-05
613,3535,6.695900083286688e-05
614,184983,6.692445458611473e-05
615,43143,6.692359602311626e-05
616,112792,6.692295573884621e-05
617,65993,6.691606540698558e-05
618,121915,6.685037806164473e-05
619,66774,6.684726395178586e-05
620,100769,6.68336870148778e-05
621,147537,6.680760998278856e-05
622,160590,6.678863428533077e-05
623,185761,6.678666977677494e-05
624,187711,6.67580752633512e-05
625,10450,6.675686017842963e-05
626,27979,6.675464101135731e-05
627,183163,6.671806477243081e-05
628,162261,6.670827860943973e-05
629,15292,6.66575288050808e-05
630,80438,6.665002729278058e-05
631,182791,6.657593621639535e-05
632,182142,6.653669697698206e-05
633,113909,6.653398304479197e-05
634,155999,6.651644798694178e-05
635,143106,6.646824476774782e-05
636,18938,6.645054963883013e-05
637,154665,6.644783570664003e-05
638,141013,6.64467952447012e-05
639,198601,6.642777589149773e-05
640,134123,6.642110383836553e-05
641,103795,6.634528108406812e-05
642,7397,6.63454775349237e-05
643,166148,6.633369775954634e-05
644,107349,6.63098762743175e-05
645,56341,6.630223651882261e-05
646,41443,6.625374953728169e-05
647,137902,6.619944178964943e-05
648,121060,6.618246698053554e-05
649,157966,6.616106111323461e-05
650,25489,6.614227459067479e-05
651,101413,6.613496952923015e-05
652,129480,6.609263073187321e-05
653,11989,6.605056842090562e-05
654,29258,6.602542998734862e-05
655,17849,6.600535562029108e-05
656,180001,6.599652988370508e-05
657,77841,6.593335274374112e-05
658,56041,6.592700810870156e-05
659,170548,6.589567055925727e-05
660,177547,6.589374970644712e-05
661,21989,6.588924588868394e-05
662,175613,6.587401730939746e-05
663,41960,6.643446249654517e-05
664,148494,6.583642243640497e-05
665,119085,6.580274202860892e-05
666,96331,6.576701707672328e-05
667,69645,6.573764403583482e-05
668,11405,6.571369885932654e-05
669,85439,6.559488974744454e-05
670,101057,6.559416215168312e-05
671,186321,6.558265158673748e-05
672,163786,6.55475232633762e-05
673,198690,6.559427856700495e-05
674,186980,6.548930105054751e-05
675,72847,6.548699457198381e-05
676,16504,6.544790812768042e-05
677,29386,6.538317393278703e-05
678,14696,6.529039092129096e-05
679,80737,6.528544327011332e-05
680,29077,6.52849194011651e-05
681,103649,6.52683011139743e-05
682,85325,6.529727397719398e-05
683,101798,6.526067591039464e-05
684,89664,6.522256444441155e-05
685,171132,6.517898145830259e-05
686,124087,6.514689448522404e-05
687,158106,6.510954699479043e-05
688,172971,6.50976799079217e-05
689,171198,6.50448419037275e-05
690,173797,6.50421716272831e-05
691,129396,6.498365110019222e-05
692,11677,6.494780973298475e-05
693,53749,6.494080298580229e-05
694,4832,6.491687236120924e-05
695,182869,6.48721179459244e-05
696,18467,6.485325138783082e-05
697,58195,6.564086652360857e-05
698,164044,6.483598554041237e-05
699,73833,6.482518801931292e-05
700,173271,6.485734775196761e-05
701,75645,6.481108721345663e-05
702,164828,6.47726992610842e-05
703,101812,6.475303234765306e-05
704,171187,6.47332490189001e-05
705,63643,6.470726657425985e-05
706,158975,6.469291838584468e-05
707,177305,6.469039362855256e-05
708,174585,6.467702041845769e-05
709,100043,6.466745981015265e-05
710,112933,6.465853948611766e-05
711,7445,6.461757584474981e-05
712,53936,6.46070548100397e-05
713,85506,6.457921699620783e-05
714,193317,6.457266863435507e-05
715,69724,6.444788596127182e-05
716,70135,6.45579129923135e-05
717,51979,6.442620360758156e-05
718,187314,6.43966777715832e-05
719,47966,6.438902346417308e-05
720,144641,6.435067189158872e-05
721,148669,6.431927613448352e-05
722,184071,6.431092333514243e-05
723,199183,6.425829633371904e-05
724,144045,6.424717867048457e-05
725,12942,6.424393359338865e-05
726,11557,6.422372098313645e-05
727,46086,6.419141573132947e-05
728,13296,6.417714757844806e-05
729,86510,6.416890391847119e-05
730,150978,6.41358710709028e-05
731,94362,6.413463415810838e-05
732,50510,6.450413638958707e-05
733,70630,6.411556387320161e-05
734,99134,6.409291381714866e-05
735,142429,6.458492862293497e-05
736,85823,6.406525062629953e-05
737,121019,6.452968227677047e-05
738,10376,6.408289482351393e-05
739,23021,6.399884296115488e-05
740,105705,6.399176345439628e-05
741,199674,6.395568925654516e-05
742,126632,6.393514922820032e-05
743,10501,6.392870272975415e-05
744,43076,6.392515206243843e-05
745,179599,6.390253838617355e-05
746,58956,6.389293412212282e-05
747,127525,6.388926703948528e-05
748,92714,6.384631706168875e-05
749,136966,6.496387504739687e-05
750,184316,6.38400815660134e-05
751,114618,6.382902211043984e-05
752,48628,6.38205383438617e-05
753,164877,6.379407568601891e-05
754,157947,6.378876423696056e-05
755,38845,6.379115075105801e-05
756,9757,6.377833051374182e-05
757,116019,6.375680095516145e-05
758,124075,6.37205084785819e-05
759,134690,6.37134799035266e-05
760,126180,6.36988552287221e-05
761,14164,6.367807509377599e-05
762,177081,6.366707384586334e-05
763,16832,6.365968147292733e-05
764,198078,6.363249121932313e-05
765,165292,6.363198190229014e-05
766,178176,6.362605927279219e-05
767,76738,6.361251143971458e-05
768,106538,6.360434053931385e-05
769,186106,6.360270344885066e-05
770,99323,6.359603867167607e-05
771,130546,6.357375241350383e-05
772,17284,6.366732122842222e-05
773,166054,6.354856304824352e-05
774,26256,6.355905497912318e-05
775,17203,6.351963384076953e-05
776,136481,6.350781040964648e-05
777,175103,6.347223825287074e-05
778,137067,6.348954048007727e-05
779,170673,6.34536991128698e-05
780,109603,6.360353290801868e-05
781,85502,6.338610546663404e-05
782,2789,6.336785008898005e-05
783,73684,6.33105737506412e-05
784,105295,6.531835242640227e-05
785,80437,6.375281373038888e-05
786,64078,6.330756150418893e-05
787,74598,6.32896990282461e-05
788,53771,6.331567419692874e-05
789,191167,6.329897587420419e-05
790,96952,6.32708179182373e-05
791,142050,6.327129813143983e-05
792,148258,6.324004789348692e-05
793,20240,6.323315756162629e-05
794,99919,6.319404201349244e-05
795,72842,6.315681093838066e-05
796,160193,6.335894431686029e-05
797,96105,6.315246719168499e-05
798,147289,6.311944162007421e-05
799,111545,6.303052214207128e-05
800,151326,6.312420009635389e-05
801,186517,6.305031274678186e-05
802,11117,6.30292488494888e-05
803,139738,6.30162248853594e-05
804,36979,6.312977347988635e-05
805,42256,6.300003587966785e-05
806,81923,6.299456435954198e-05
807,172109,6.299619417404756e-05
808,122773,6.299378583207726e-05
809,186306,6.29817004664801e-05
810,98310,6.296523497439921e-05
811,91798,6.295704952208325e-05
812,153124,6.296361243585125e-05
813,19564,6.29517890047282e-05
814,122160,6.290775490924716e-05
815,134798,6.289568409556523e-05
816,65102,6.287626456469297e-05
817,56574,6.286244024522603e-05
818,35901,6.286117422860116e-05
819,40919,6.282277900027111e-05
820,193331,6.280464731389657e-05
821,115151,6.273701728787273e-05
822,149592,6.272972677834332e-05
823,110366,6.272493192227557e-05
824,5453,6.269216100918129e-05
825,50591,6.26852415734902e-05
826,147326,6.267360731726512e-05
827,94793,6.266461423365399e-05
828,64094,6.265133561100811e-05
829,144827,6.264228431973606e-05
830,189273,6.26231194473803e-05
831,149553,6.259427027544007e-05
832,32108,6.257247150642797e-05
833,14052,6.258461507968605e-05
834,149840,6.256912456592545e-05
835,180559,6.251932791201398e-05
836,92537,6.247920828172937e-05
837,116284,6.245853001018986e-05
838,102190,6.24281819909811e-05
839,74684,6.242746894713491e-05
840,15535,6.237439811229706e-05
841,86545,6.237635534489527e-05
842,199601,6.237526395125315e-05
843,194789,6.234322063392028e-05
844,155960,6.232678424566984e-05
845,169740,6.232688610907644e-05
846,78465,6.228781421668828e-05
847,48454,6.226838013390079e-05
848,154334,6.221629882929847e-05
849,329,6.219370698090643e-05
850,60229,6.213442975422367e-05
851,16345,6.210524588823318e-05
852,152949,6.210558058228344e-05
853,51655,6.210666469996795e-05
854,91379,6.207317346706986e-05
855,51567,6.205909448908642e-05
856,191426,6.204524106578901e-05
857,139310,6.203666271176189e-05
858,50016,6.202846998348832e-05
859,84171,6.199654308147728e-05
860,12834,6.19916245341301e-05
861,182834,6.201900396263227e-05
862,1467,6.197066977620125e-05
863,144028,6.197786569828168e-05
864,146358,6.196639151312411e-05
865,174734,6.196344475029036e-05
866,117867,6.193912849994376e-05
867,96766,6.194831075845286e-05
868,40663,6.189184205140918e-05
869,184688,6.188538100104779e-05
870,30562,6.186633254401386e-05
871,45056,6.186349492054433e-05
872,37676,6.181889330036938e-05
873,78785,6.179929187055677e-05
874,120223,6.178273179102689e-05
875,120495,6.17360565229319e-05
